Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
Timestamp,Longitude,Latitude,RotationV X,RotationV Y,RotationV Z,RotationV W,RotationV Acc
0.0,0.0,0.0,0.0,1516090234664,-0.04454422,0.13970679,-0.33032948,0.0,0.016511599,0.033822145,0.05566007
1516090234664,0.0,0.0|-0.72498864,0.01101668,-0.6880618,0.029003602,-1.0
0.0,0.0,0.0,0.0,1516090234706,-0.08626938,0.16618037,-0.26836616,0.0,0.018642128,0.033023197,-0.019441076
1516090234706,0.0,0.0|-0.7258267,0.009008803,-0.68677956,0.037794508,-1.0
0.0,0.0,0.0,0.0,1516090234761,-0.08626938,0.16618037,-0.26836616,0.0,0.018642128,0.033023197,-0.019441076
1516090234761,0.0,0.0|-0.7258267,0.009008803,-0.68677956,0.037794508,-1.0
0.0,0.0,0.0,0.0,1516090234807,0.10297012,0.19330707,-0.15654999,0.0,0.05219796,0.064182185,-0.04447479
1516090234807,0.0,0.0|-0.7247366,0.006263327,-0.6878481,0.03978358,-1.0
0.0,0.0,0.0,0.0,1516090234863,-0.16008663,-0.095058024,-0.17558533,0.0,-0.104928546,0.05672533,-0.026897928
1516090234863,0.0,0.0|-0.7238958,0.0034729417,-0.6886882,0.040884797,-1.0
0.0,0.0,0.0,0.0,1516090234906,-0.016601563,0.06390667,-0.097530425,0.0,-0.14168017,0.040213734,0.0034621095
1516090234906,0.0,0.0|-0.72363275,0.0062410375,-0.68912214,0.037779998,-1.0
0.0,0.0,0.0,0.0,1516090234963,-0.04893017,0.034831703,-0.34511042,0.0,-0.09640643,0.083889574,0.023435818
1516090234963,0.0,0.0|-0.723336,0.0072365226,-0.6894165,0.03791681,-1.0
0.0,0.0,0.0,0.0,1516090235006,-0.0021982193,0.038940012,-0.13300619,0.0,-0.19547603,0.06524745,-0.006924219
1516090235006,0.0,0.0|-0.72280574,0.006066721,-0.6899109,0.039219376,-1.0
0.0,0.0,0.0,0.0,1516090235064,0.007907867,-0.021530569,0.09792012,0.0,-0.18908444,0.050333746,0.010120012
1516090235064,0.0,0.0|-0.7221513,0.005529014,-0.69055957,0.039931487,-1.0
0.0,0.0,0.0,0.0,1516090235106,0.06595039,0.14275259,-0.13423157,0.0,-0.25992453,-0.026631612,-0.011185277
1516090235106,0.0,0.0|-0.7221749,0.009612837,-0.69071054,0.03591615,-1.0
0.0,0.0,0.0,0.0,1516090235164,-0.09409714,-0.11524665,-0.11676106,0.0,-0.34194988,0.05566007,-7.9894834E-4
1516090235164,0.0,0.0|-0.7229538,0.019400498,-0.69012517,0.026244843,-1.0
